t	linear	cwm
9.009009009009047e-10	7.612961990987082	7.317731691447279
1.0060060060060107e-09	7.66315489073543	7.370679656572211
1.1111111111111166e-09	7.713274893507493	7.4235637098557525
1.2162162162162226e-09	7.763317552770217	7.476378501821611
1.321321321321322e-09	7.813278436465653	7.529118696938874
1.426426426426428e-09	7.863153128104247	7.581778975130093
1.531531531531534e-09	7.9129372278521295	7.634354033272704
1.63663663663664e-09	7.962626353612012	7.686838586693036
1.741741741741746e-09	8.012216142097152	7.739227370652208
1.846846846846852e-09	8.061702249898037	7.791515141823264
1.951951951951958e-09	8.111080354541283	7.843696679758778
2.0570570570570573e-09	8.160346155540399	7.895766788348329
2.1621621621621633e-09	8.209495375437891	7.94772029726512
2.2672672672672693e-09	8.258523760838383	7.999552063401073
2.3723723723723753e-09	8.307427083432275	8.051256972289744
2.4774774774774812e-09	8.356201141009564	8.102829939516434
2.5825825825825872e-09	8.404841758463398	8.154265912114793
2.6876876876876932e-09	8.453344788782994	8.20555986994932
2.792792792792799e-09	8.5017061140355	8.256706827083116
2.8978978978978986e-09	8.54992164633643	8.307701833130272
3.0030030030030046e-09	8.597987328808301	8.358539974592304
3.1081081081081105e-09	8.645899136527069	8.409216376177971
3.2132132132132165e-09	8.69365307745603	8.459726202105976
3.3183183183183225e-09	8.741245193366801	8.510064657389911
3.4234234234234285e-09	8.788671560747062	8.560226989104896
3.5285285285285345e-09	8.835928291694684	8.610208487635363
3.6336336336336405e-09	8.883011534797902	8.660004487903446
3.73873873873874e-09	8.929917476001245	8.70961037057742
3.843843843843846e-09	8.976642339456868	8.75902156325972
3.948948948948952e-09	9.023182388360954	8.808233541653975
4.054054054054058e-09	9.069533925774941	8.857241830710624
4.159159159159164e-09	9.115693295431237	8.9060420057506
4.26426426426427e-09	9.161656882523125	8.95462969356663
4.369369369369376e-09	9.207421114478617	9.00300057350169
4.474474474474475e-09	9.252982461717957	9.05115037850422
4.579579579579581e-09	9.298337438394515	9.099074896159607
4.684684684684687e-09	9.343482603118836	9.146769969697612
4.789789789789793e-09	9.388414559665577	9.194231498975265
4.894894894894899e-09	9.433129957663132	9.241455441434942
5.000000000000005e-09	9.477625493265672	9.2884378130372
5.105105105105111e-09	9.521897909807445	9.335174689168031
5.210210210210217e-09	9.56594399843907	9.381662205520236
5.315315315315316e-09	9.609760598745678	9.427896558948595
5.420420420420422e-09	9.653344599346687	9.473874008298518
5.525525525525528e-09	9.69669293847704	9.519590875207914
5.630630630630634e-09	9.739802604549755	9.565043544882009
5.73573573573574e-09	9.78267063669959	9.610228466840873
5.840840840840846e-09	9.825294125307753	9.65514215563941
5.945945945945952e-09	9.867670212507424	9.699781191559612
